item_uuid,Item Label,URI,Citation URI,Project,Arches Project UUID,Latitude (WGS 84),Longitude (WGS 84),Early BCE/CE,Late BCE/CE,Item Category,Item Category (AFS concept),Creator,Weight (grams),Decoration,New Simple Decoration,Other info,As,Au,Ba,Br,Ca,Nd,Rb,Sb,Sc,Sm,Ta,Tb,Th,U,Yb,Zn,Ce,Co,Cr,Cs,Eu,Fe,Hf,K,La,Lu,Na,geo_point
7e1d71da-ed26-4b6f-b645-2f583cc456c2,Record 3752,https://opencontext.org/subjects/7e1d71da-ed26-4b6f-b645-2f583cc456c2,https://n2t.net/ark:/28722/k2m61tq3f,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.673,metallic wash|metallic wash - grey?,sheen,Uninventoried,54,,880,,1.6,37,150,6.4,22.1,8.16,0.9,1.1,15,2.7,3.2,100,90,22,156,41,1.7,6.44,4.6,3.4,44.2,0.49,0.93,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
f13b4008-b89f-4885-87a1-a250293bc98c,Record 3753,https://opencontext.org/subjects/f13b4008-b89f-4885-87a1-a250293bc98c,https://n2t.net/ark:/28722/k2qz2jh59,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.807,white and polychrome brown|polychrome - brown and orange on white band,geometric polychrome,Uninventoried,15,,740,,2.5,53,170,5.9,20.8,11.2,1.3,1.5,20.9,3.1,3.2,110,128,24,131,13,1.9,6.06,4.6,3,60.8,0.49,1,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
c5e687f1-c76b-436f-9697-856edaa0b813,Record 3754,https://opencontext.org/subjects/c5e687f1-c76b-436f-9697-856edaa0b813,https://n2t.net/ark:/28722/k2vm4jx76,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.551,"thin, black glaze interior and exterior, white lines|black glaze interior and exterior, white lines thin,",glazed streaky,Uninventoried,10,,670,,4.1,34,160,2.6,22.6,6.83,1.4,0.9,15,1.4,3,110,80,25,184,10,1.4,5.89,4.1,2.7,38,0.44,0.92,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
4c588b75-3d6c-4c0e-8766-fb7d5dffb5c8,Record 3755,https://opencontext.org/subjects/4c588b75-3d6c-4c0e-8766-fb7d5dffb5c8,https://n2t.net/ark:/28722/k20c58k07,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.962,black exterior and interior|black slip? exterior and interior,slipped,Uninventoried,129,,600,,2.8,29,160,1.9,18.6,6.13,1,0.9,16,2.9,2.7,87,75,20,151,17,1.2,5.3,4.5,2.1,37.7,0.41,0.33,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
83440248-d36f-4342-a060-f3bc0dc9be61,Record 3756,https://opencontext.org/subjects/83440248-d36f-4342-a060-f3bc0dc9be61,https://n2t.net/ark:/28722/k24460c4c,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.362,red lines and hatch|red on white - lines and hatch,geometric bichrome - red/white,Uninventoried,30,,670,,0.7,40,160,6.8,25.5,9.39,1.3,1.4,16,2.5,3.7,120,101,30,172,18,1.9,7,5,2.5,49.1,0.56,0.81,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
a798c89e-a8df-427a-bddb-a43d149103a0,Record 3757,https://opencontext.org/subjects/a798c89e-a8df-427a-bddb-a43d149103a0,https://n2t.net/ark:/28722/k27w6q57b,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.777,brown bands and lines? Eroded|brown on buff bands and lines? Eroded,glazed on buff,Uninventoried,12,,570,,6.7,34,62,3.5,18.9,8.09,1.1,1.2,15,3.6,3.2,88,86,22,161,13,1.7,5.83,4.9,1.6,43.1,0.49,1.5,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
9c6f9f36-7408-41c6-80cf-152838e4a7cc,Record 3758,https://opencontext.org/subjects/9c6f9f36-7408-41c6-80cf-152838e4a7cc,https://n2t.net/ark:/28722/k2cn7f032,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.174,cream bands on red self slip|white on red  - bands- self slip,banded bichrome - red/white,Uninventoried,64,,1000,,2,41,150,5.5,24.8,8.57,1,1.3,16,3.5,3.5,130,96,29,166,16,1.8,7.91,3.6,5.5,46.3,0.5,0.58,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
9bc53739-72b5-4a0f-b78f-40452c6a2310,Record 3759,https://opencontext.org/subjects/9bc53739-72b5-4a0f-b78f-40452c6a2310,https://n2t.net/ark:/28722/k2hd84s88,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.603,Euboean? Brown lines|Brown glazed lines - horiz  Euboean?,glazed on buff,with handle fragments of two different cups; Corinthian??; uninventoried,13,,330,,7.6,28,130,0.6,20.9,5.89,0.6,0.8,11,2.0,2.6,100,67,28,221,8.9,1.2,5.6,3.6,1.9,33.8,0.39,0.63,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
3c9a00e8-de54-4f31-a49b-deae9c373207,Record 3760,https://opencontext.org/subjects/3c9a00e8-de54-4f31-a49b-deae9c373207,https://n2t.net/ark:/28722/k2n58vm15,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.21,Euboean? Black glaze|Black glaze  and lines - Euboean?,glazed on buff,bagged with 3759; uninventoried,27,,640,,1.4,46,140,4.5,20.7,9.56,1.4,1.3,18,3.0,3.8,120,107,27,160,10,1.8,6.4,6.4,1.5,52,0.57,0.56,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
251c4c26-fb67-4522-bb08-d8575bf362f7,Record 3761,https://opencontext.org/subjects/251c4c26-fb67-4522-bb08-d8575bf362f7,https://n2t.net/ark:/28722/k2rv0w146,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.533,reed impressions|undecorated - reed impressions,undecorated,,41,,750,,1.8,39,130,7.0,22.4,9.63,1.1,1.3,16,3.2,3.9,110,104,26,156,14,2,6.61,6.3,2.8,50.9,0.57,0.87,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
7f5f7e9d-925f-46fe-ac97-5967b3dc5fe4,Record 3762,https://opencontext.org/subjects/7f5f7e9d-925f-46fe-ac97-5967b3dc5fe4,https://n2t.net/ark:/28722/k2wm1kt6z,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.741,"metallic wash, interior and exterior|metallic wash, interior and exterior",sheen,Uninventoried,40,,780,,1,40,150,7.3,24.1,9.19,1.2,1,15,2.7,3.3,100,98,25,176,42,2,7.05,5.2,3.6,49.2,0.5,0.85,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
3100a83d-ae21-46b0-bd78-764bae62d6d4,Record 3763,https://opencontext.org/subjects/3100a83d-ae21-46b0-bd78-764bae62d6d4,https://n2t.net/ark:/28722/k21c29g0g,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.961,"white bands interior, semi circles exterior|white on red - semi circles ext; white bands interior",geometric bichrome - red/white,Uninventoried,29,,740,,1,39,140,4.7,20.9,9.11,0.7,1.5,16,2.8,3.1,110,99,24,134,21,1.9,6.15,4.4,2.9,48.4,0.45,1.3,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
3161cfbf-30fd-47eb-9ceb-9abc0af56288,Record 3764,https://opencontext.org/subjects/3161cfbf-30fd-47eb-9ceb-9abc0af56288,https://n2t.net/ark:/28722/k2543184m,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.705,brown lines etc on cream|brown on white slip - lines double axe,geometric bichrome - brown/white,Uninventoried,14,,710,,4.4,35,110,3.8,17.1,8.21,0.9,1.2,17,3.4,3.5,76,88,23,218,27,1.6,4.89,6,3.2,43.6,0.49,1.9,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
b3fd95f5-ea4c-42d1-ba0e-49d488bf7884,Record 3765,https://opencontext.org/subjects/b3fd95f5-ea4c-42d1-ba0e-49d488bf7884,https://n2t.net/ark:/28722/k28w3r282,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.586,"brown lines interior, brown/orange lines and bands exterior|brown glazed lines & zigzag - interior glazed",glazed on buff,Uninventoried,21,,700,,4.4,35,150,4.4,18,8.11,1.7,1.1,18,2.8,3.4,120,91,24,194,34,1.5,5.07,5.8,3.3,46.3,0.47,1.2,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
c9e99077-a11a-4ed4-964f-27d40e83cd4a,Record 3766,https://opencontext.org/subjects/c9e99077-a11a-4ed4-964f-27d40e83cd4a,https://n2t.net/ark:/28722/k2dn4fw3w,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.587,"brown bands, zigzag, burned|brown glazed bands, zigzag, burned -",glazed on buff,Uninventoried,14,,630,,4.3,35,150,1.9,18.7,7.7,1.3,1,17,2.7,3.1,140,89,22,160,32,1.6,4.95,5.2,4.6,45.2,0.47,0.89,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
3bd212e6-396e-49b4-82d2-063c75ff5623,Record 3767,https://opencontext.org/subjects/3bd212e6-396e-49b4-82d2-063c75ff5623,https://n2t.net/ark:/28722/k2jd55p6j,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.113,"black glaze interior, lines and bands exterior|black glaze interior, fine vertical lines and bands exterior",glazed on buff,"NA, MK: similar to pieces from Smyrna - CÖz pubs - not local? dif fr other 1.3s",20,,690,,3.5,42,170,5.5,19.1,8.72,1.2,1.2,19,4.5,3.4,110,98,28,250,34,1.7,5.64,5.3,2.4,48.9,0.5,1.2,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
ea67df13-a188-4193-81c6-972eee798eef,Record 3768,https://opencontext.org/subjects/ea67df13-a188-4193-81c6-972eee798eef,https://n2t.net/ark:/28722/k2p27640f,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.589,"interior black, exterior bands and zigzag brown|red glazed bands, brown zigzag , burned? interior black glazed",glazed on buff,Uninventoried,49,,640,,1.5,42,140,4.4,20.8,9.19,1.6,1.6,17,2.8,3.7,110,105,26,151,8.8,1.9,6.28,6.4,2.3,50.5,0.56,0.55,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
c7256468-6f3b-46a3-aefa-d576b212406e,Record 3769,https://opencontext.org/subjects/c7256468-6f3b-46a3-aefa-d576b212406e,https://n2t.net/ark:/28722/k2st7wx11,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.738,brown lines|brown on buff vertical lines,glazed on buff,bothros; uninventoried,28,,750,,2,39,130,5.7,21.6,9.32,1.3,1.1,15,2.2,3.8,110,96,26,150,17,1.9,6.14,6.7,4.3,48.3,0.57,1.4,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
f02d49d5-67bf-46f1-9b3b-305b3d700cb7,Record 3770,https://opencontext.org/subjects/f02d49d5-67bf-46f1-9b3b-305b3d700cb7,https://n2t.net/ark:/28722/k2xk8mq4p,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.71,streaky brown bands|streaky red/brown glazed bands on buff,glazed streaky,Uninventoried,24,,640,,4.7,34,150,3.4,18.9,7.53,1.1,1.1,17,3.1,3.1,150,90,23,169,40,1.6,4.89,5.4,3.5,44.6,0.49,0.64,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
500bd295-47d0-49fe-84f6-d1233cd17e0e,Record 3771,https://opencontext.org/subjects/500bd295-47d0-49fe-84f6-d1233cd17e0e,https://n2t.net/ark:/28722/k22b9bc05,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.614,"brown bands, circles, wavy lines|brown glazed bands, concentric circles, vertical wavy lines on white (?) panels",geometric bichrome - brown/white,"previously sampled - drill NDC: I m pretty sure this is P65.222, but it comes out with subgroup 2.1; Kerschner sampled it too and attributes it to his Group F, but that s different from AIA group 2.1",19,,780,,4,37,150,4.4,17.7,7.9,1.4,1,17,2.7,3.1,120,89,23,171,32,1.5,4.87,5.6,3.6,45.2,0.5,1.3,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
aaf60b89-dd89-4f8d-895c-c411a0ca09b2,Record 3772,https://opencontext.org/subjects/aaf60b89-dd89-4f8d-895c-c411a0ca09b2,https://n2t.net/ark:/28722/k2640254v,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.732,"import? E Greek, streaky bands|streaky red/brown glazed bands -E Greek,  import?",glazed streaky,Uninventoried,26,,680,,4,35,160,2.6,19.6,7.77,1.3,1,17,2.4,3.3,130,91,24,168,47,1.6,5.11,5.4,3.7,46.1,0.51,0.66,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
ac553dcf-1513-4e9d-b2d4-654fcc72320c,Record 3773,https://opencontext.org/subjects/ac553dcf-1513-4e9d-b2d4-654fcc72320c,https://n2t.net/ark:/28722/k29w0s00w,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.409,"import? E Greek, brown bands|brown glazed bands - E Greek, import?",glazed on buff,Check in field; information does not match,16,,630,,3.9,35,160,2.4,18.9,7.46,1.3,0.9,17,3.3,3.3,120,91,22,162,38,1.5,4.93,5.6,3.1,44.7,0.5,0.68,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
154b5a80-63f7-41be-a8fd-31042fac89f9,Record 3774,https://opencontext.org/subjects/154b5a80-63f7-41be-a8fd-31042fac89f9,https://n2t.net/ark:/28722/k2fj2sd0t,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.652,brown bands|brown on buff bands inside and out,glazed on buff,Uninventoried,28,,720,,4,34,150,4.4,17.8,7.9,1.4,1,17,3.2,3.3,120,88,23,173,33,1.5,4.88,5.6,2.6,45,0.49,1.3,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
1f600102-779d-451b-ad22-43e830bcee9b,Record 3775,https://opencontext.org/subjects/1f600102-779d-451b-ad22-43e830bcee9b,https://n2t.net/ark:/28722/k2k93h65f,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,1.479,burnished|burnished - multiple drill holes,burnished,Uninventoried,35,,830,,2.5,36,150,5.7,23.4,8.41,1.2,1,14,3.2,3.1,110,92,26,168,40,1.9,6.71,4.2,4.5,46,0.47,0.86,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
5cd95f84-9b50-4a7a-8489-854cd82d63c2,Record 3776,https://opencontext.org/subjects/5cd95f84-9b50-4a7a-8489-854cd82d63c2,https://n2t.net/ark:/28722/k2q247064,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.153,brown bands and lines|brown on red - bands and lines,geometric bichrome - brown/red,"If these coordinates come directly from the sherd, then this is fragment C. Check in field.",39,,850,,1.1,47,120,5.4,19.7,7.98,2,1.2,14,0.0,3.5,120,88,23,143,37,1.5,5.52,4.8,0,39.8,0.48,1.1,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
e5b1c3de-23dc-4266-9854-6d43821d7dd2,Record 3777,https://opencontext.org/subjects/e5b1c3de-23dc-4266-9854-6d43821d7dd2,https://n2t.net/ark:/28722/k2tt4xt0s,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.179,"interior black streaky, exterior white lines, burned|black glaze - sloppy - white lines  burned - interior black glaze sloppy",glazed streaky,"Area 8. Square G4, F4.",22,,950,,3.3,49,150,6.4,24,9,2.7,1.7,15,3.1,3.7,160,97,34,195,27,2.1,7.34,5.1,0,46.9,0.52,1,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
660bfe0f-acb9-476f-8c8b-032037c5222a,Record 3778,https://opencontext.org/subjects/660bfe0f-acb9-476f-8c8b-032037c5222a,https://n2t.net/ark:/28722/k2zk5nm4x,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.294,"streaky brown, burned|brown glazed, burned",glazed streaky,Area 8. Square F4,41,,890,,1.5,50,150,8.6,24.3,9.86,0.9,1.2,16,0.0,3.5,130,114,31,201,42,2.1,7.34,5.3,0,53.4,0.54,0.78,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
377a4675-0e56-4a1b-bae3-e91111d12604,Record 3779,https://opencontext.org/subjects/377a4675-0e56-4a1b-bae3-e91111d12604,https://n2t.net/ark:/28722/k23b6c80d,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.342,,undecorated,Uninventoried; check in field,27,,760,,1.9,47,170,6.7,23.9,8.67,1.2,1.5,14,0.0,3.4,130,92,41,152,31,1.7,7.33,4.7,5.8,44.2,0.52,0.78,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
2a043f4d-3733-4052-8894-f972ca0769b1,Record 3780,https://opencontext.org/subjects/2a043f4d-3733-4052-8894-f972ca0769b1,https://n2t.net/ark:/28722/k27373251,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.341,,undecorated,Uninventoried; check in field,65,,720,,1.9,44,130,6.9,22.3,8.54,0,1.1,15,2.8,3.3,130,97,27,164,31,1.8,6.6,4,0,45.7,0.5,0.85,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
9acae521-370d-424f-82df-cc3a8160ba7c,Record 3781,https://opencontext.org/subjects/9acae521-370d-424f-82df-cc3a8160ba7c,https://n2t.net/ark:/28722/k2br93g5n,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.391,waveline|wave line?,decorated buff,Uninventoried; check in field,16,,820,,2.6,45,150,5.8,23.9,8.66,0.8,1,15,2.5,3.4,140,96,35,176,27,1.9,7.3,4.9,0,45.9,0.54,0.84,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
1fc7ba87-6b0e-460b-8fc5-aecb585e0929,Record 3782,https://opencontext.org/subjects/1fc7ba87-6b0e-460b-8fc5-aecb585e0929,https://n2t.net/ark:/28722/k2gh9t92g,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.318,,undecorated,Uninventoried; check in field,71,,1200,,2.9,29,85,44.0,11.1,4.8,1.1,0.8,20,3.5,1.7,44,72,23,56,33,1.3,3.64,5.5,0,39.5,0.32,1.8,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
8d317c6f-326c-4388-bf80-12f851e3640b,Record 3783,https://opencontext.org/subjects/8d317c6f-326c-4388-bf80-12f851e3640b,https://n2t.net/ark:/28722/k2m90j33q,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.342,,undecorated,Uninventoried; check in field,18,,580,,1.9,50,140,3.2,19.2,9.59,0.8,1.2,16,2.4,3.6,110,108,37,236,12,1.5,5.76,4.9,1.3,49,0.51,1,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
f01a54bd-9f34-43df-86d3-af03ab691121,Record 3784,https://opencontext.org/subjects/f01a54bd-9f34-43df-86d3-af03ab691121,https://n2t.net/ark:/28722/k2r217w7f,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.212,red slip?,slipped,Uninventoried; check in field,34,,670,,2.3,45,170,5.3,23.4,8.92,1.3,0,15,4.2,3.9,150,99,34,171,25,2,7.24,5.3,4.2,46.7,0.55,0.92,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
11be33f0-ac43-4ac7-9057-3bd318f71311,Record 3785,https://opencontext.org/subjects/11be33f0-ac43-4ac7-9057-3bd318f71311,https://n2t.net/ark:/28722/k2vt1zq1h,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.278,"whilte slip, red band curvilinear decoration|red on white slip- rays and red band",decorated slipped,Most likely NC 06.P.118; F3.5; this needs a real catalog number; fix in field,42,,760,,2.3,50,150,8.5,25.1,9.57,0,0,17,3.7,3.3,160,110,29,198,34,2,7.63,3.8,1.9,52.6,0.53,0.79,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
d2bcd82f-687f-4ff5-ae0d-9490b781f49d,Record 889,https://opencontext.org/subjects/d2bcd82f-687f-4ff5-ae0d-9490b781f49d,https://n2t.net/ark:/28722/k24m9hb24,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.249,red on white -  eyes  - complex decoration,decorated slipped,Labeled P63.337 by AIA; fixed,21.9,,730,,2.5,54,170,3.5,25,11.8,2.9,1.1,18.9,4.2,4.3,120,129,82,231,11.6,2.54,7.25,5.6,3.45,65,0.57,0.91,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
ed4b1bf8-c1fb-436a-9477-5df211452a56,Record 890,https://opencontext.org/subjects/ed4b1bf8-c1fb-436a-9477-5df211452a56,https://n2t.net/ark:/28722/k28d0744v,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.17,"brown and white on buff - deer haunch, applied white dots|Orientalizing - Wild goat style - deer haunch, applied white dots - brown and white on buff -",orientalizing,,16.5,,640,,2.8,50,160,4.8,21,10.7,7.7,1.3,21,4.8,3.7,120,117,112,266,22.5,2.3,6.04,6.1,3.17,61,0.6,0.87,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
ab0c7f37-c4d7-4ad3-bafc-6c1bf8951d3e,Record 891,https://opencontext.org/subjects/ab0c7f37-c4d7-4ad3-bafc-6c1bf8951d3e,https://n2t.net/ark:/28722/k2d227j96,Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,38.488314,28.040286,-1200,-200,Pottery,,Lisa Kealhofer|Peter Grave|Ben Marsh,0.085,brown and white on buff -(gaming piece) dog?|brown and white on buff -(gaming piece) dog?,orientalizing,,0,,0,,0,40,140,0.9,17,8.2,9.7,0,22.3,5.8,3.9,0,102,176,335,24,2,1.6,5.2,2.57,59,0.45,0.83,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}"
