item_uuid,Item Label,cite,statement_cite,statement_cite_html
6fb36ed8-06e6-48d8-8e44-8c1d05a9fc08,Sherd 1660,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1660 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/6fb36ed8-06e6-48d8-8e44-8c1d05a9fc08> ARK (Archive): https://n2t.net/ark:/28722/k2280p63d","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1660 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/6fb36ed8-06e6-48d8-8e44-8c1d05a9fc08> ARK (Archive): https://n2t.net/ark:/28722/k2280p63d","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1660 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/6fb36ed8-06e6-48d8-8e44-8c1d05a9fc08"" target=""_blank"">https://opencontext.org/subjects/6fb36ed8-06e6-48d8-8e44-8c1d05a9fc08</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2280p63d"">https://n2t.net/ark:/28722/k2280p63d</a>"
51e700de-7092-4242-85fb-c8aadb50d4ca,Sherd 1661,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1661 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/51e700de-7092-4242-85fb-c8aadb50d4ca> ARK (Archive): https://n2t.net/ark:/28722/k2611d062","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1661 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/51e700de-7092-4242-85fb-c8aadb50d4ca> ARK (Archive): https://n2t.net/ark:/28722/k2611d062","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1661 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/51e700de-7092-4242-85fb-c8aadb50d4ca"" target=""_blank"">https://opencontext.org/subjects/51e700de-7092-4242-85fb-c8aadb50d4ca</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2611d062"">https://n2t.net/ark:/28722/k2611d062</a>"
bd6aaf19-7c13-4f70-904b-ea2d7d394ea8,Sherd 1662,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1662 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/bd6aaf19-7c13-4f70-904b-ea2d7d394ea8> ARK (Archive): https://n2t.net/ark:/28722/k29p3dd8n","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1662 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/bd6aaf19-7c13-4f70-904b-ea2d7d394ea8> ARK (Archive): https://n2t.net/ark:/28722/k29p3dd8n","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1662 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/bd6aaf19-7c13-4f70-904b-ea2d7d394ea8"" target=""_blank"">https://opencontext.org/subjects/bd6aaf19-7c13-4f70-904b-ea2d7d394ea8</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k29p3dd8n"">https://n2t.net/ark:/28722/k29p3dd8n</a>"
9bc43647-be23-4625-8236-c5d6911e39f1,Sherd 1663,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1663 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/9bc43647-be23-4625-8236-c5d6911e39f1> ARK (Archive): https://n2t.net/ark:/28722/k2ff4471x","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1663 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/9bc43647-be23-4625-8236-c5d6911e39f1> ARK (Archive): https://n2t.net/ark:/28722/k2ff4471x","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1663 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/9bc43647-be23-4625-8236-c5d6911e39f1"" target=""_blank"">https://opencontext.org/subjects/9bc43647-be23-4625-8236-c5d6911e39f1</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2ff4471x"">https://n2t.net/ark:/28722/k2ff4471x</a>"
a7c31210-7c76-4385-b7d3-4bf66dc4f1ab,Sherd 1664,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1664 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/a7c31210-7c76-4385-b7d3-4bf66dc4f1ab> ARK (Archive): https://n2t.net/ark:/28722/k2k64v15p","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1664 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/a7c31210-7c76-4385-b7d3-4bf66dc4f1ab> ARK (Archive): https://n2t.net/ark:/28722/k2k64v15p","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1664 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/a7c31210-7c76-4385-b7d3-4bf66dc4f1ab"" target=""_blank"">https://opencontext.org/subjects/a7c31210-7c76-4385-b7d3-4bf66dc4f1ab</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2k64v15p"">https://n2t.net/ark:/28722/k2k64v15p</a>"
e75781c3-44fb-4db3-bb7e-5bf1be055a15,Sherd 1665,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1665 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/e75781c3-44fb-4db3-bb7e-5bf1be055a15> ARK (Archive): https://n2t.net/ark:/28722/k2pz5jv1p","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1665 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/e75781c3-44fb-4db3-bb7e-5bf1be055a15> ARK (Archive): https://n2t.net/ark:/28722/k2pz5jv1p","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1665 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/e75781c3-44fb-4db3-bb7e-5bf1be055a15"" target=""_blank"">https://opencontext.org/subjects/e75781c3-44fb-4db3-bb7e-5bf1be055a15</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2pz5jv1p"">https://n2t.net/ark:/28722/k2pz5jv1p</a>"
711c0294-c569-462d-bf3e-28f8aaccb3e0,Sherd 1687,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1687 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/711c0294-c569-462d-bf3e-28f8aaccb3e0> ARK (Archive): https://n2t.net/ark:/28722/k2jd56x25","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1687 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/711c0294-c569-462d-bf3e-28f8aaccb3e0> ARK (Archive): https://n2t.net/ark:/28722/k2jd56x25","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1687 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/711c0294-c569-462d-bf3e-28f8aaccb3e0"" target=""_blank"">https://opencontext.org/subjects/711c0294-c569-462d-bf3e-28f8aaccb3e0</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2jd56x25"">https://n2t.net/ark:/28722/k2jd56x25</a>"
6e5b24fb-b55d-47e6-8988-35dd1ea342b9,Sherd 1693,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1693 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/6e5b24fb-b55d-47e6-8988-35dd1ea342b9> ARK (Archive): https://n2t.net/ark:/28722/k29w0t66w","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1693 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/6e5b24fb-b55d-47e6-8988-35dd1ea342b9> ARK (Archive): https://n2t.net/ark:/28722/k29w0t66w","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1693 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/6e5b24fb-b55d-47e6-8988-35dd1ea342b9"" target=""_blank"">https://opencontext.org/subjects/6e5b24fb-b55d-47e6-8988-35dd1ea342b9</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k29w0t66w"">https://n2t.net/ark:/28722/k29w0t66w</a>"
f479347c-312b-479a-a9e4-d12bb13aac05,Sherd 1703,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1703 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/f479347c-312b-479a-a9e4-d12bb13aac05> ARK (Archive): https://n2t.net/ark:/28722/k2mc98q1m","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1703 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/f479347c-312b-479a-a9e4-d12bb13aac05> ARK (Archive): https://n2t.net/ark:/28722/k2mc98q1m","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1703 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/f479347c-312b-479a-a9e4-d12bb13aac05"" target=""_blank"">https://opencontext.org/subjects/f479347c-312b-479a-a9e4-d12bb13aac05</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2mc98q1m"">https://n2t.net/ark:/28722/k2mc98q1m</a>"
0f949024-165b-465c-a1f3-7778414ee190,Sherd 1711,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1711 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/0f949024-165b-465c-a1f3-7778414ee190> ARK (Archive): https://n2t.net/ark:/28722/k2n87m68x","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1711 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/0f949024-165b-465c-a1f3-7778414ee190> ARK (Archive): https://n2t.net/ark:/28722/k2n87m68x","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1711 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/0f949024-165b-465c-a1f3-7778414ee190"" target=""_blank"">https://opencontext.org/subjects/0f949024-165b-465c-a1f3-7778414ee190</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2n87m68x"">https://n2t.net/ark:/28722/k2n87m68x</a>"
f91a0ad4-e13b-4383-90dc-ccd389987198,Sherd 1712,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1712 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/f91a0ad4-e13b-4383-90dc-ccd389987198> ARK (Archive): https://n2t.net/ark:/28722/k2s18b12p","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1712 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/f91a0ad4-e13b-4383-90dc-ccd389987198> ARK (Archive): https://n2t.net/ark:/28722/k2s18b12p","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1712 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/f91a0ad4-e13b-4383-90dc-ccd389987198"" target=""_blank"">https://opencontext.org/subjects/f91a0ad4-e13b-4383-90dc-ccd389987198</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2s18b12p"">https://n2t.net/ark:/28722/k2s18b12p</a>"
65978a6c-4b9f-4bb7-b14a-92cb9657e4e8,Sherd 1713,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1713 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/65978a6c-4b9f-4bb7-b14a-92cb9657e4e8> ARK (Archive): https://n2t.net/ark:/28722/k2ws91t82","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1713 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/65978a6c-4b9f-4bb7-b14a-92cb9657e4e8> ARK (Archive): https://n2t.net/ark:/28722/k2ws91t82","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1713 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/65978a6c-4b9f-4bb7-b14a-92cb9657e4e8"" target=""_blank"">https://opencontext.org/subjects/65978a6c-4b9f-4bb7-b14a-92cb9657e4e8</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2ws91t82"">https://n2t.net/ark:/28722/k2ws91t82</a>"
bc54f1db-c8f1-4084-aeaa-6f1bbf39d3d6,Sherd 1714,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1714 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/bc54f1db-c8f1-4084-aeaa-6f1bbf39d3d6> ARK (Archive): https://n2t.net/ark:/28722/k21j9rg5n","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1714 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/bc54f1db-c8f1-4084-aeaa-6f1bbf39d3d6> ARK (Archive): https://n2t.net/ark:/28722/k21j9rg5n","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1714 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/bc54f1db-c8f1-4084-aeaa-6f1bbf39d3d6"" target=""_blank"">https://opencontext.org/subjects/bc54f1db-c8f1-4084-aeaa-6f1bbf39d3d6</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k21j9rg5n"">https://n2t.net/ark:/28722/k21j9rg5n</a>"
5ce0046f-485e-44c8-aa04-a077d456bc98,Sherd 1715,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1715 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/5ce0046f-485e-44c8-aa04-a077d456bc98> ARK (Archive): https://n2t.net/ark:/28722/k25b0g88v","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1715 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/5ce0046f-485e-44c8-aa04-a077d456bc98> ARK (Archive): https://n2t.net/ark:/28722/k25b0g88v","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1715 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/5ce0046f-485e-44c8-aa04-a077d456bc98"" target=""_blank"">https://opencontext.org/subjects/5ce0046f-485e-44c8-aa04-a077d456bc98</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k25b0g88v"">https://n2t.net/ark:/28722/k25b0g88v</a>"
4f559dcd-27e3-4d45-80dc-e5f889aeb592,Sherd 1716,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1716 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/4f559dcd-27e3-4d45-80dc-e5f889aeb592> ARK (Archive): https://n2t.net/ark:/28722/k2931630n","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1716 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/4f559dcd-27e3-4d45-80dc-e5f889aeb592> ARK (Archive): https://n2t.net/ark:/28722/k2931630n","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1716 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/4f559dcd-27e3-4d45-80dc-e5f889aeb592"" target=""_blank"">https://opencontext.org/subjects/4f559dcd-27e3-4d45-80dc-e5f889aeb592</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2931630n"">https://n2t.net/ark:/28722/k2931630n</a>"
c721fea2-9b02-4628-93ff-1ef87e10346e,Sherd 1717,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1717 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/c721fea2-9b02-4628-93ff-1ef87e10346e> ARK (Archive): https://n2t.net/ark:/28722/k2dv1ww4p","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1717 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/c721fea2-9b02-4628-93ff-1ef87e10346e> ARK (Archive): https://n2t.net/ark:/28722/k2dv1ww4p","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1717 from Asia/Turkey/Kinet/Op E::H"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/c721fea2-9b02-4628-93ff-1ef87e10346e"" target=""_blank"">https://opencontext.org/subjects/c721fea2-9b02-4628-93ff-1ef87e10346e</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2dv1ww4p"">https://n2t.net/ark:/28722/k2dv1ww4p</a>"
