item_uuid,Item Label,statement_cite,elements
8769d5ea-d9e8-40c7-bc5e-cd131f92a4d8,Sherd 834,"The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 834 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/8769d5ea-d9e8-40c7-bc5e-cd131f92a4d8> ARK (Archive): https://n2t.net/ark:/28722/k2377q314","[""6d46224f-9f06-4bfd-9e58-1ff9fc8d7a85"", ""629d3436-d1e6-4f18-b190-3ba543e7b177"", ""fc8310d1-eb30-491a-8e3d-6ca6f9de8440"", ""1d20d6e3-f44d-4a78-8821-06c79cf2bcb3"", ""9f2f0a18-1ca3-415e-bb03-fe96720f8a18"", ""9e018465-a5c3-419d-8819-7bf7570d5086"", ""9eec2416-2a7c-4986-b3d3-b4199962a69b"", ""f5a947d3-6fe6-4614-9a8c-81ab1f7fcb16"", ""a95f7f2b-ce50-4131-bdaa-1905cbedee45"", ""6e88ab42-f056-4ed5-95a9-4fa27629e28b"", ""1bb64bbe-bf52-4f14-a144-15af532cd374"", ""6af0ad8f-cce1-4897-b9b8-d71c82147eff"", ""d4845a22-97e1-4b60-ac5d-74bdf8a7504c"", ""02b7d2fa-01a1-436f-880a-cd1207a9bbb1"", ""a40de5eb-aad9-4d46-8072-e0a62d836715"", ""f2c339c5-ef47-4560-99c5-5aa1678f2d74"", ""296354ec-2b7c-4af9-84e6-2a3b710be094"", ""e093afc6-3a44-4118-aa7d-d78c440100a1"", ""502249b3-e0c9-40e5-ad86-a30df0f003f4"", ""e12b08ee-84f6-4216-82a0-1956ee2dd229"", ""34a31d03-5603-401e-9961-bce0b750a9c9"", ""afd6fe33-b5df-41ee-a020-8f4970c4587e"", ""a1e98576-df4f-46da-a0b2-a836e308ff89"", ""a98ae006-b38a-4821-83c1-f419876e2318"", ""cba93ac8-be39-4edd-ab41-b2be4ca921a1"", ""91eeda4e-b953-48e9-a114-d72839372e65"", ""01315ca1-582a-4cf8-984f-f1c0d9291f48""]"
ddf17e3b-0c24-4aba-a2ff-f307c2107fd9,Sherd 835,"The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 835 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/ddf17e3b-0c24-4aba-a2ff-f307c2107fd9> ARK (Archive): https://n2t.net/ark:/28722/k2708dw5v","[""6d46224f-9f06-4bfd-9e58-1ff9fc8d7a85"", ""629d3436-d1e6-4f18-b190-3ba543e7b177"", ""fc8310d1-eb30-491a-8e3d-6ca6f9de8440"", ""1d20d6e3-f44d-4a78-8821-06c79cf2bcb3"", ""9f2f0a18-1ca3-415e-bb03-fe96720f8a18"", ""9e018465-a5c3-419d-8819-7bf7570d5086"", ""9eec2416-2a7c-4986-b3d3-b4199962a69b"", ""f5a947d3-6fe6-4614-9a8c-81ab1f7fcb16"", ""a95f7f2b-ce50-4131-bdaa-1905cbedee45"", ""6e88ab42-f056-4ed5-95a9-4fa27629e28b"", ""1bb64bbe-bf52-4f14-a144-15af532cd374"", ""6af0ad8f-cce1-4897-b9b8-d71c82147eff"", ""d4845a22-97e1-4b60-ac5d-74bdf8a7504c"", ""02b7d2fa-01a1-436f-880a-cd1207a9bbb1"", ""a40de5eb-aad9-4d46-8072-e0a62d836715"", ""f2c339c5-ef47-4560-99c5-5aa1678f2d74"", ""296354ec-2b7c-4af9-84e6-2a3b710be094"", ""e093afc6-3a44-4118-aa7d-d78c440100a1"", ""502249b3-e0c9-40e5-ad86-a30df0f003f4"", ""e12b08ee-84f6-4216-82a0-1956ee2dd229"", ""34a31d03-5603-401e-9961-bce0b750a9c9"", ""afd6fe33-b5df-41ee-a020-8f4970c4587e"", ""a1e98576-df4f-46da-a0b2-a836e308ff89"", ""a98ae006-b38a-4821-83c1-f419876e2318"", ""cba93ac8-be39-4edd-ab41-b2be4ca921a1"", ""91eeda4e-b953-48e9-a114-d72839372e65"", ""01315ca1-582a-4cf8-984f-f1c0d9291f48""]"
e8e0f05b-e6da-4a2e-82c0-cd2996be4504,Sherd 836,"The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 836 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/e8e0f05b-e6da-4a2e-82c0-cd2996be4504> ARK (Archive): https://n2t.net/ark:/28722/k2br94q18","[""6d46224f-9f06-4bfd-9e58-1ff9fc8d7a85"", ""629d3436-d1e6-4f18-b190-3ba543e7b177"", ""fc8310d1-eb30-491a-8e3d-6ca6f9de8440"", ""1d20d6e3-f44d-4a78-8821-06c79cf2bcb3"", ""9f2f0a18-1ca3-415e-bb03-fe96720f8a18"", ""9e018465-a5c3-419d-8819-7bf7570d5086"", ""9eec2416-2a7c-4986-b3d3-b4199962a69b"", ""f5a947d3-6fe6-4614-9a8c-81ab1f7fcb16"", ""a95f7f2b-ce50-4131-bdaa-1905cbedee45"", ""6e88ab42-f056-4ed5-95a9-4fa27629e28b"", ""1bb64bbe-bf52-4f14-a144-15af532cd374"", ""6af0ad8f-cce1-4897-b9b8-d71c82147eff"", ""d4845a22-97e1-4b60-ac5d-74bdf8a7504c"", ""02b7d2fa-01a1-436f-880a-cd1207a9bbb1"", ""a40de5eb-aad9-4d46-8072-e0a62d836715"", ""f2c339c5-ef47-4560-99c5-5aa1678f2d74"", ""296354ec-2b7c-4af9-84e6-2a3b710be094"", ""e093afc6-3a44-4118-aa7d-d78c440100a1"", ""502249b3-e0c9-40e5-ad86-a30df0f003f4"", ""e12b08ee-84f6-4216-82a0-1956ee2dd229"", ""34a31d03-5603-401e-9961-bce0b750a9c9"", ""afd6fe33-b5df-41ee-a020-8f4970c4587e"", ""a1e98576-df4f-46da-a0b2-a836e308ff89"", ""a98ae006-b38a-4821-83c1-f419876e2318"", ""cba93ac8-be39-4edd-ab41-b2be4ca921a1"", ""91eeda4e-b953-48e9-a114-d72839372e65"", ""01315ca1-582a-4cf8-984f-f1c0d9291f48""]"
bff3552d-9d15-4147-952d-76a3c1cb0f37,Sherd 837,"The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 837 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/bff3552d-9d15-4147-952d-76a3c1cb0f37> ARK (Archive): https://n2t.net/ark:/28722/k2gh9vh8g","[""6d46224f-9f06-4bfd-9e58-1ff9fc8d7a85"", ""629d3436-d1e6-4f18-b190-3ba543e7b177"", ""fc8310d1-eb30-491a-8e3d-6ca6f9de8440"", ""1d20d6e3-f44d-4a78-8821-06c79cf2bcb3"", ""9f2f0a18-1ca3-415e-bb03-fe96720f8a18"", ""9e018465-a5c3-419d-8819-7bf7570d5086"", ""9eec2416-2a7c-4986-b3d3-b4199962a69b"", ""f5a947d3-6fe6-4614-9a8c-81ab1f7fcb16"", ""a95f7f2b-ce50-4131-bdaa-1905cbedee45"", ""6e88ab42-f056-4ed5-95a9-4fa27629e28b"", ""1bb64bbe-bf52-4f14-a144-15af532cd374"", ""6af0ad8f-cce1-4897-b9b8-d71c82147eff"", ""d4845a22-97e1-4b60-ac5d-74bdf8a7504c"", ""02b7d2fa-01a1-436f-880a-cd1207a9bbb1"", ""a40de5eb-aad9-4d46-8072-e0a62d836715"", ""f2c339c5-ef47-4560-99c5-5aa1678f2d74"", ""296354ec-2b7c-4af9-84e6-2a3b710be094"", ""e093afc6-3a44-4118-aa7d-d78c440100a1"", ""502249b3-e0c9-40e5-ad86-a30df0f003f4"", ""e12b08ee-84f6-4216-82a0-1956ee2dd229"", ""34a31d03-5603-401e-9961-bce0b750a9c9"", ""afd6fe33-b5df-41ee-a020-8f4970c4587e"", ""a1e98576-df4f-46da-a0b2-a836e308ff89"", ""a98ae006-b38a-4821-83c1-f419876e2318"", ""cba93ac8-be39-4edd-ab41-b2be4ca921a1"", ""91eeda4e-b953-48e9-a114-d72839372e65"", ""01315ca1-582a-4cf8-984f-f1c0d9291f48""]"
d4e9920a-36e2-48d8-afe9-e51573243774,Sherd 838,"The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 838 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/d4e9920a-36e2-48d8-afe9-e51573243774> ARK (Archive): https://n2t.net/ark:/28722/k2m90kb0t","[""6d46224f-9f06-4bfd-9e58-1ff9fc8d7a85"", ""629d3436-d1e6-4f18-b190-3ba543e7b177"", ""fc8310d1-eb30-491a-8e3d-6ca6f9de8440"", ""1d20d6e3-f44d-4a78-8821-06c79cf2bcb3"", ""9f2f0a18-1ca3-415e-bb03-fe96720f8a18"", ""9e018465-a5c3-419d-8819-7bf7570d5086"", ""9eec2416-2a7c-4986-b3d3-b4199962a69b"", ""f5a947d3-6fe6-4614-9a8c-81ab1f7fcb16"", ""a95f7f2b-ce50-4131-bdaa-1905cbedee45"", ""6e88ab42-f056-4ed5-95a9-4fa27629e28b"", ""1bb64bbe-bf52-4f14-a144-15af532cd374"", ""6af0ad8f-cce1-4897-b9b8-d71c82147eff"", ""d4845a22-97e1-4b60-ac5d-74bdf8a7504c"", ""02b7d2fa-01a1-436f-880a-cd1207a9bbb1"", ""a40de5eb-aad9-4d46-8072-e0a62d836715"", ""f2c339c5-ef47-4560-99c5-5aa1678f2d74"", ""296354ec-2b7c-4af9-84e6-2a3b710be094"", ""e093afc6-3a44-4118-aa7d-d78c440100a1"", ""502249b3-e0c9-40e5-ad86-a30df0f003f4"", ""e12b08ee-84f6-4216-82a0-1956ee2dd229"", ""34a31d03-5603-401e-9961-bce0b750a9c9"", ""afd6fe33-b5df-41ee-a020-8f4970c4587e"", ""a1e98576-df4f-46da-a0b2-a836e308ff89"", ""a98ae006-b38a-4821-83c1-f419876e2318"", ""cba93ac8-be39-4edd-ab41-b2be4ca921a1"", ""91eeda4e-b953-48e9-a114-d72839372e65"", ""01315ca1-582a-4cf8-984f-f1c0d9291f48""]"
9f85d066-4c82-4452-a9fa-5bbc5be11726,Sherd 839,"The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 839 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/9f85d066-4c82-4452-a9fa-5bbc5be11726> ARK (Archive): https://n2t.net/ark:/28722/k2r21944z","[""6d46224f-9f06-4bfd-9e58-1ff9fc8d7a85"", ""629d3436-d1e6-4f18-b190-3ba543e7b177"", ""fc8310d1-eb30-491a-8e3d-6ca6f9de8440"", ""1d20d6e3-f44d-4a78-8821-06c79cf2bcb3"", ""9f2f0a18-1ca3-415e-bb03-fe96720f8a18"", ""9e018465-a5c3-419d-8819-7bf7570d5086"", ""9eec2416-2a7c-4986-b3d3-b4199962a69b"", ""f5a947d3-6fe6-4614-9a8c-81ab1f7fcb16"", ""a95f7f2b-ce50-4131-bdaa-1905cbedee45"", ""6e88ab42-f056-4ed5-95a9-4fa27629e28b"", ""1bb64bbe-bf52-4f14-a144-15af532cd374"", ""6af0ad8f-cce1-4897-b9b8-d71c82147eff"", ""d4845a22-97e1-4b60-ac5d-74bdf8a7504c"", ""02b7d2fa-01a1-436f-880a-cd1207a9bbb1"", ""a40de5eb-aad9-4d46-8072-e0a62d836715"", ""f2c339c5-ef47-4560-99c5-5aa1678f2d74"", ""296354ec-2b7c-4af9-84e6-2a3b710be094"", ""e093afc6-3a44-4118-aa7d-d78c440100a1"", ""502249b3-e0c9-40e5-ad86-a30df0f003f4"", ""e12b08ee-84f6-4216-82a0-1956ee2dd229"", ""34a31d03-5603-401e-9961-bce0b750a9c9"", ""afd6fe33-b5df-41ee-a020-8f4970c4587e"", ""a1e98576-df4f-46da-a0b2-a836e308ff89"", ""a98ae006-b38a-4821-83c1-f419876e2318"", ""cba93ac8-be39-4edd-ab41-b2be4ca921a1"", ""91eeda4e-b953-48e9-a114-d72839372e65"", ""01315ca1-582a-4cf8-984f-f1c0d9291f48""]"
2a7d83e9-a6ad-4098-ac0e-aa731b1f44bd,Sherd 840,"The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 840 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/2a7d83e9-a6ad-4098-ac0e-aa731b1f44bd> ARK (Archive): https://n2t.net/ark:/28722/k2vt20x8c","[""6d46224f-9f06-4bfd-9e58-1ff9fc8d7a85"", ""629d3436-d1e6-4f18-b190-3ba543e7b177"", ""fc8310d1-eb30-491a-8e3d-6ca6f9de8440"", ""1d20d6e3-f44d-4a78-8821-06c79cf2bcb3"", ""9f2f0a18-1ca3-415e-bb03-fe96720f8a18"", ""9e018465-a5c3-419d-8819-7bf7570d5086"", ""9eec2416-2a7c-4986-b3d3-b4199962a69b"", ""f5a947d3-6fe6-4614-9a8c-81ab1f7fcb16"", ""a95f7f2b-ce50-4131-bdaa-1905cbedee45"", ""6e88ab42-f056-4ed5-95a9-4fa27629e28b"", ""1bb64bbe-bf52-4f14-a144-15af532cd374"", ""6af0ad8f-cce1-4897-b9b8-d71c82147eff"", ""d4845a22-97e1-4b60-ac5d-74bdf8a7504c"", ""02b7d2fa-01a1-436f-880a-cd1207a9bbb1"", ""a40de5eb-aad9-4d46-8072-e0a62d836715"", ""f2c339c5-ef47-4560-99c5-5aa1678f2d74"", ""296354ec-2b7c-4af9-84e6-2a3b710be094"", ""e093afc6-3a44-4118-aa7d-d78c440100a1"", ""502249b3-e0c9-40e5-ad86-a30df0f003f4"", ""e12b08ee-84f6-4216-82a0-1956ee2dd229"", ""34a31d03-5603-401e-9961-bce0b750a9c9"", ""afd6fe33-b5df-41ee-a020-8f4970c4587e"", ""a1e98576-df4f-46da-a0b2-a836e308ff89"", ""a98ae006-b38a-4821-83c1-f419876e2318"", ""cba93ac8-be39-4edd-ab41-b2be4ca921a1"", ""91eeda4e-b953-48e9-a114-d72839372e65"", ""01315ca1-582a-4cf8-984f-f1c0d9291f48""]"
fa5f3a01-22f6-4a16-bef8-d1806eec12ef,Sherd 841,"The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 841 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/fa5f3a01-22f6-4a16-bef8-d1806eec12ef> ARK (Archive): https://n2t.net/ark:/28722/k20g4159z","[""6d46224f-9f06-4bfd-9e58-1ff9fc8d7a85"", ""629d3436-d1e6-4f18-b190-3ba543e7b177"", ""fc8310d1-eb30-491a-8e3d-6ca6f9de8440"", ""1d20d6e3-f44d-4a78-8821-06c79cf2bcb3"", ""9f2f0a18-1ca3-415e-bb03-fe96720f8a18"", ""9e018465-a5c3-419d-8819-7bf7570d5086"", ""9eec2416-2a7c-4986-b3d3-b4199962a69b"", ""f5a947d3-6fe6-4614-9a8c-81ab1f7fcb16"", ""a95f7f2b-ce50-4131-bdaa-1905cbedee45"", ""6e88ab42-f056-4ed5-95a9-4fa27629e28b"", ""1bb64bbe-bf52-4f14-a144-15af532cd374"", ""6af0ad8f-cce1-4897-b9b8-d71c82147eff"", ""d4845a22-97e1-4b60-ac5d-74bdf8a7504c"", ""02b7d2fa-01a1-436f-880a-cd1207a9bbb1"", ""a40de5eb-aad9-4d46-8072-e0a62d836715"", ""f2c339c5-ef47-4560-99c5-5aa1678f2d74"", ""296354ec-2b7c-4af9-84e6-2a3b710be094"", ""e093afc6-3a44-4118-aa7d-d78c440100a1"", ""502249b3-e0c9-40e5-ad86-a30df0f003f4"", ""e12b08ee-84f6-4216-82a0-1956ee2dd229"", ""34a31d03-5603-401e-9961-bce0b750a9c9"", ""afd6fe33-b5df-41ee-a020-8f4970c4587e"", ""a1e98576-df4f-46da-a0b2-a836e308ff89"", ""a98ae006-b38a-4821-83c1-f419876e2318"", ""cba93ac8-be39-4edd-ab41-b2be4ca921a1"", ""91eeda4e-b953-48e9-a114-d72839372e65"", ""01315ca1-582a-4cf8-984f-f1c0d9291f48""]"
e90600d1-756e-4575-ac68-dcb5cbde7cf2,Sherd 842,"The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 842 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/e90600d1-756e-4575-ac68-dcb5cbde7cf2> ARK (Archive): https://n2t.net/ark:/28722/k2474r03b","[""6d46224f-9f06-4bfd-9e58-1ff9fc8d7a85"", ""629d3436-d1e6-4f18-b190-3ba543e7b177"", ""fc8310d1-eb30-491a-8e3d-6ca6f9de8440"", ""1d20d6e3-f44d-4a78-8821-06c79cf2bcb3"", ""9f2f0a18-1ca3-415e-bb03-fe96720f8a18"", ""9e018465-a5c3-419d-8819-7bf7570d5086"", ""9eec2416-2a7c-4986-b3d3-b4199962a69b"", ""f5a947d3-6fe6-4614-9a8c-81ab1f7fcb16"", ""a95f7f2b-ce50-4131-bdaa-1905cbedee45"", ""6e88ab42-f056-4ed5-95a9-4fa27629e28b"", ""1bb64bbe-bf52-4f14-a144-15af532cd374"", ""6af0ad8f-cce1-4897-b9b8-d71c82147eff"", ""d4845a22-97e1-4b60-ac5d-74bdf8a7504c"", ""02b7d2fa-01a1-436f-880a-cd1207a9bbb1"", ""a40de5eb-aad9-4d46-8072-e0a62d836715"", ""f2c339c5-ef47-4560-99c5-5aa1678f2d74"", ""296354ec-2b7c-4af9-84e6-2a3b710be094"", ""e093afc6-3a44-4118-aa7d-d78c440100a1"", ""502249b3-e0c9-40e5-ad86-a30df0f003f4"", ""e12b08ee-84f6-4216-82a0-1956ee2dd229"", ""34a31d03-5603-401e-9961-bce0b750a9c9"", ""afd6fe33-b5df-41ee-a020-8f4970c4587e"", ""a1e98576-df4f-46da-a0b2-a836e308ff89"", ""a98ae006-b38a-4821-83c1-f419876e2318"", ""cba93ac8-be39-4edd-ab41-b2be4ca921a1"", ""91eeda4e-b953-48e9-a114-d72839372e65"", ""01315ca1-582a-4cf8-984f-f1c0d9291f48""]"
d28bce30-225a-46bf-9ce8-190e74915f28,Sherd 843,"The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 843 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/d28bce30-225a-46bf-9ce8-190e74915f28> ARK (Archive): https://n2t.net/ark:/28722/k2805ft04","[""6d46224f-9f06-4bfd-9e58-1ff9fc8d7a85"", ""629d3436-d1e6-4f18-b190-3ba543e7b177"", ""fc8310d1-eb30-491a-8e3d-6ca6f9de8440"", ""1d20d6e3-f44d-4a78-8821-06c79cf2bcb3"", ""9f2f0a18-1ca3-415e-bb03-fe96720f8a18"", ""9e018465-a5c3-419d-8819-7bf7570d5086"", ""9eec2416-2a7c-4986-b3d3-b4199962a69b"", ""f5a947d3-6fe6-4614-9a8c-81ab1f7fcb16"", ""a95f7f2b-ce50-4131-bdaa-1905cbedee45"", ""6e88ab42-f056-4ed5-95a9-4fa27629e28b"", ""1bb64bbe-bf52-4f14-a144-15af532cd374"", ""6af0ad8f-cce1-4897-b9b8-d71c82147eff"", ""d4845a22-97e1-4b60-ac5d-74bdf8a7504c"", ""02b7d2fa-01a1-436f-880a-cd1207a9bbb1"", ""a40de5eb-aad9-4d46-8072-e0a62d836715"", ""f2c339c5-ef47-4560-99c5-5aa1678f2d74"", ""296354ec-2b7c-4af9-84e6-2a3b710be094"", ""e093afc6-3a44-4118-aa7d-d78c440100a1"", ""502249b3-e0c9-40e5-ad86-a30df0f003f4"", ""e12b08ee-84f6-4216-82a0-1956ee2dd229"", ""34a31d03-5603-401e-9961-bce0b750a9c9"", ""afd6fe33-b5df-41ee-a020-8f4970c4587e"", ""a1e98576-df4f-46da-a0b2-a836e308ff89"", ""a98ae006-b38a-4821-83c1-f419876e2318"", ""cba93ac8-be39-4edd-ab41-b2be4ca921a1"", ""91eeda4e-b953-48e9-a114-d72839372e65"", ""01315ca1-582a-4cf8-984f-f1c0d9291f48""]"
a056d591-2468-418d-811c-7845660193b6,Sherd 844,"The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 844 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/a056d591-2468-418d-811c-7845660193b6> ARK (Archive): https://n2t.net/ark:/28722/k2cr65m3g","[""6d46224f-9f06-4bfd-9e58-1ff9fc8d7a85"", ""629d3436-d1e6-4f18-b190-3ba543e7b177"", ""fc8310d1-eb30-491a-8e3d-6ca6f9de8440"", ""1d20d6e3-f44d-4a78-8821-06c79cf2bcb3"", ""9f2f0a18-1ca3-415e-bb03-fe96720f8a18"", ""9e018465-a5c3-419d-8819-7bf7570d5086"", ""9eec2416-2a7c-4986-b3d3-b4199962a69b"", ""f5a947d3-6fe6-4614-9a8c-81ab1f7fcb16"", ""a95f7f2b-ce50-4131-bdaa-1905cbedee45"", ""6e88ab42-f056-4ed5-95a9-4fa27629e28b"", ""1bb64bbe-bf52-4f14-a144-15af532cd374"", ""6af0ad8f-cce1-4897-b9b8-d71c82147eff"", ""d4845a22-97e1-4b60-ac5d-74bdf8a7504c"", ""02b7d2fa-01a1-436f-880a-cd1207a9bbb1"", ""a40de5eb-aad9-4d46-8072-e0a62d836715"", ""f2c339c5-ef47-4560-99c5-5aa1678f2d74"", ""296354ec-2b7c-4af9-84e6-2a3b710be094"", ""e093afc6-3a44-4118-aa7d-d78c440100a1"", ""502249b3-e0c9-40e5-ad86-a30df0f003f4"", ""e12b08ee-84f6-4216-82a0-1956ee2dd229"", ""34a31d03-5603-401e-9961-bce0b750a9c9"", ""afd6fe33-b5df-41ee-a020-8f4970c4587e"", ""a1e98576-df4f-46da-a0b2-a836e308ff89"", ""a98ae006-b38a-4821-83c1-f419876e2318"", ""cba93ac8-be39-4edd-ab41-b2be4ca921a1"", ""91eeda4e-b953-48e9-a114-d72839372e65"", ""01315ca1-582a-4cf8-984f-f1c0d9291f48""]"
2f0a9546-b97a-4f81-afea-fd9730ac234c,Sherd 845,"The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 845 from Asia/Turkey/Kinet/Op E::H"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/2f0a9546-b97a-4f81-afea-fd9730ac234c> ARK (Archive): https://n2t.net/ark:/28722/k2hh6wd6r","[""6d46224f-9f06-4bfd-9e58-1ff9fc8d7a85"", ""629d3436-d1e6-4f18-b190-3ba543e7b177"", ""fc8310d1-eb30-491a-8e3d-6ca6f9de8440"", ""1d20d6e3-f44d-4a78-8821-06c79cf2bcb3"", ""9f2f0a18-1ca3-415e-bb03-fe96720f8a18"", ""9e018465-a5c3-419d-8819-7bf7570d5086"", ""9eec2416-2a7c-4986-b3d3-b4199962a69b"", ""f5a947d3-6fe6-4614-9a8c-81ab1f7fcb16"", ""a95f7f2b-ce50-4131-bdaa-1905cbedee45"", ""6e88ab42-f056-4ed5-95a9-4fa27629e28b"", ""1bb64bbe-bf52-4f14-a144-15af532cd374"", ""6af0ad8f-cce1-4897-b9b8-d71c82147eff"", ""d4845a22-97e1-4b60-ac5d-74bdf8a7504c"", ""02b7d2fa-01a1-436f-880a-cd1207a9bbb1"", ""a40de5eb-aad9-4d46-8072-e0a62d836715"", ""f2c339c5-ef47-4560-99c5-5aa1678f2d74"", ""296354ec-2b7c-4af9-84e6-2a3b710be094"", ""e093afc6-3a44-4118-aa7d-d78c440100a1"", ""502249b3-e0c9-40e5-ad86-a30df0f003f4"", ""e12b08ee-84f6-4216-82a0-1956ee2dd229"", ""34a31d03-5603-401e-9961-bce0b750a9c9"", ""afd6fe33-b5df-41ee-a020-8f4970c4587e"", ""a1e98576-df4f-46da-a0b2-a836e308ff89"", ""a98ae006-b38a-4821-83c1-f419876e2318"", ""cba93ac8-be39-4edd-ab41-b2be4ca921a1"", ""91eeda4e-b953-48e9-a114-d72839372e65"", ""01315ca1-582a-4cf8-984f-f1c0d9291f48""]"
